amount,browser,channel,customer_age,date,fraud,ip,isp,latitude,loginTime,longitude,lut_first_paid_date,lut_last_paid_date,minute_of_day,onceoff_vs_beneficiary,os,paymentType,region,rtc_indicator,to_acc_volume,to_bank,txn_timestamp,uuid,transactor_id
849.0,Opera_Some(72),channel_B,42.0,2020-12-02,0.0,54.240.197.233,AmazonOffice,53.3382,2020-12-02T15:54:29.000Z,-6.2591,2020-06-02T12:54:44.000Z,2020-11-17T09:30:23.000Z,1156.0,B,Windows_Some(10),F,outside_ZA,0,30870.0,FNBRMB,2020-12-02T15:55:16.000Z,,7631108.0
70.0,Chrome_Some(37),channel_B,34.0,2020-05-17,0.0,54.194.139.201,Amazoncom,53.3382,2020-05-17T19:14:34.000Z,-6.2591,2020-05-16T01:14:32.000Z,2020-05-16T01:14:32.000Z,193.0,O,Windows_Some(7),F,outside_ZA,0,29307.0,FNBRMB,2020-05-17T19:15:13.000Z,,9979908.0
9000.0,Firefox_Some(68),channel_B,47.0,2020-07-27,0.0,41.147.0.223,TelkomInternet,-34.0486,2020-07-27T09:46:09.000Z,18.4811,2020-01-25T20:40:14.000Z,2020-06-29T00:45:26.000Z,1046.0,B,Linux_None,A,ZA_WC,0,41.0,StandardBank,2020-07-27T09:53:26.000Z,,23113889.0
100.0,Chrome_Some(80),channel_B,45.0,2021-08-28,0.0,45.222.109.225,HollywoodSportsbooks,-29.9056,2021-08-28T09:18:53.000Z,30.9405,2021-07-01T16:43:26.000Z,2021-08-26T08:07:29.000Z,478.0,O,Windows_Some(10),F,ZA_KZN,0,993071.0,FNBRMB,2021-08-28T09:19:58.000Z,,13434958.0
2923.47,,channel_B,0.0,2020-05-11,0.0,,,,,,2019-11-07T09:00:59.000Z,2020-03-11T06:36:51.000Z,144.0,B,,A,,0,4.0,,2020-05-11T08:50:24.000Z,,7560894.0
4862.97,Chrome_Some(92),channel_B,0.0,2021-08-18,0.0,41.114.93.157,MTNBusinessSolutions,-25.7599,2021-08-18T15:23:24.000Z,28.2604,2021-01-20T15:47:29.000Z,2021-08-04T18:47:09.000Z,812.0,B,Windows_Some(10),A,ZA_GP,0,15.0,CapitecBank,2021-08-18T16:13:32.000Z,,19413705.0
524.4,Safari_Some(9),channel_B,0.0,2018-04-19,0.0,41.164.32.76,LiquidIntelligentTechnologies,-33.914,2018-04-19T12:09:48.000Z,18.4129,,,770.0,O,Mac_OS_X_Some(10),A,ZA_WC,0,88.0,StandardBank,2018-04-19T12:12:50.000Z,,4888061.0
693.0,,channel_B,86.0,2020-08-31,0.0,,,,,,2020-04-22T08:44:07.000Z,2020-04-22T08:44:07.000Z,405.0,B,,A,,0,307.0,,2020-08-31T10:06:45.000Z,,2392574.0
50000.0,Chrome_Some(91),channel_B,40.0,2021-07-08,0.0,185.125.227.24,McAfee,-29.0,2021-07-08T11:02:43.000Z,24.0,2020-12-21T06:29:35.000Z,2021-06-18T07:06:50.000Z,1020.0,O,Windows_Some(10),A,ZA_null,0,92.0,HSBCBank,2021-07-08T11:05:00.000Z,,3658431.0
2000.0,Chrome_Some(88),channel_B,73.0,2021-02-19,0.0,105.184.164.21,TelkomInternet,-26.3811,2021-02-19T12:24:52.000Z,27.8376,2020-08-05T08:37:45.000Z,2021-02-08T09:49:22.000Z,79.0,B,Windows_Some(10),F,ZA_GP,0,35.0,FNBRMB,2021-02-19T12:25:19.000Z,,2418478.0
9951.84,IE_Some(11),channel_B,74.0,2019-02-01,0.0,102.250.4.101,TelkomInternet,-25.7599,2019-02-01T05:46:29.000Z,28.2604,2018-10-03T12:59:56.000Z,2018-10-24T05:43:32.000Z,759.0,B,Windows_Some(8),F,ZA_GP,0,10.0,FNBRMB,2019-02-01T05:48:39.000Z,,17263477.0
500.0,,channel_B,78.0,2020-04-17,0.0,,,,,,2019-10-03T15:36:54.000Z,2020-04-06T07:51:32.000Z,1163.0,B,,A,,0,317.0,,2020-04-17T14:19:23.000Z,,3060715.0
345.0,Chrome_Some(90),channel_B,68.0,2021-06-01,0.0,41.78.223.92,Breebandcoza,-29.1252,2021-06-01T02:46:04.000Z,26.163,2020-11-02T07:33:59.000Z,2021-05-03T10:09:41.000Z,35.0,B,Windows_Some(10),A,ZA_FS,0,144.0,StandardBank,2021-06-01T02:48:35.000Z,,3194674.0
5250.0,Edge_Some(15),channel_B,82.0,2018-04-26,0.0,105.22.40.102,Seacom,-26.1,2018-04-26T05:07:26.000Z,28.25,2017-09-29T05:19:00.000Z,2018-04-01T15:22:26.000Z,1269.0,B,Windows_Some(10),F,ZA_GP,0,149.0,FNBRMB,2018-04-26T05:09:09.000Z,,108363.0
1000.0,Chrome_Some(37),channel_B,0.0,2021-06-08,0.0,154.70.152.39,Heficed,-26.3811,2021-06-07T22:28:12.000Z,27.8376,2021-04-25T21:45:45.000Z,2021-06-07T19:56:55.000Z,299.0,O,Windows_Some(7),A,ZA_GP,0,42359.0,NedbankLimited,2021-06-07T22:28:59.000Z,,24225527.0
1200.0,Chrome_Some(88),channel_B,77.0,2021-03-02,0.0,105.184.202.223,TelkomInternet,-34.0486,2021-03-02T07:43:13.000Z,18.4811,,,1072.0,O,Windows_Some(10),A,ZA_WC,1,0.0,CapitecBank,2021-03-02T07:53:52.000Z,,824278.0
200.0,Chrome_Some(77),channel_B,25.0,2021-05-01,0.0,54.229.184.21,Amazoncom,53.3382,2021-04-30T22:21:17.000Z,-6.2591,2021-04-19T19:14:57.000Z,2021-04-30T16:24:35.000Z,1312.0,O,Windows_Some(10),A,outside_ZA,0,504098.0,StandardBank,2021-04-30T22:21:52.000Z,,18654618.0
298.1,Chrome_Some(49),channel_B,81.0,2018-02-09,0.0,197.88.125.124,MWEB,-29.0,2018-02-09T12:36:13.000Z,24.0,2017-12-20T08:31:14.000Z,2017-12-20T08:31:14.000Z,934.0,B,Windows_Some(Vista),R,ZA_null,0,32290.0,Undefined,2018-02-09T12:39:34.000Z,,3196220.0
5597.28,Chrome_Some(91),channel_B,0.0,2021-06-08,0.0,41.114.15.97,MTNBusinessSolutions,-25.7599,2021-06-08T17:57:33.000Z,28.2604,2020-11-11T20:32:36.000Z,2021-05-25T20:29:13.000Z,197.0,B,Windows_Some(10),A,ZA_GP,0,16.0,CapitecBank,2021-06-08T18:27:17.000Z,,19413705.0
325.0,Chrome_Some(93),channel_B,73.0,2021-09-23,0.0,197.90.71.57,OPTINET,-26.3811,2021-09-23T13:38:44.000Z,27.8376,,,665.0,O,Windows_Some(10),F,ZA_GP,0,224.0,FNBRMB,2021-09-23T13:47:05.000Z,,6136708.0
1421.0,Chrome_Some(71),channel_B,64.0,2019-07-29,0.0,41.13.112.44,Vodacom,-25.7599,2019-07-29T19:36:25.000Z,28.2604,2019-06-22T11:30:35.000Z,2019-06-22T11:30:35.000Z,403.0,B,Windows_Some(10),F,ZA_GP,0,54.0,FNBRMB,2019-07-29T19:42:43.000Z,,1152403.0
100.0,Firefox_Some(66),channel_B,38.0,2019-11-09,0.0,196.15.242.130,TelkomLimited,-26.2332,2019-11-09T10:02:36.000Z,28.3644,2019-08-24T09:53:38.000Z,2019-11-02T08:49:17.000Z,357.0,O,Windows_Some(10),F,ZA_GP,0,24194.0,FNBRMB,2019-11-09T10:05:57.000Z,,8977797.0
250.0,Chrome_Mobile_WebView_Some(91),channel_B,45.0,2021-07-01,0.0,102.141.191.78,Level7InternetPTYLTD,-25.7599,2021-07-01T07:13:51.000Z,28.2604,2021-05-31T13:16:45.000Z,2021-05-31T13:16:45.000Z,387.0,B,Android_Some(8),F,ZA_GP,0,4132.0,FNBRMB,2021-07-01T07:18:27.000Z,,9063453.0
16881.0,Chrome_Some(77),channel_B,52.0,2020-11-30,1.0,34.252.239.0,Amazoncom,53.3382,2020-11-30T11:02:51.000Z,-6.2591,,,1022.0,O,Windows_Some(10),F,outside_ZA,0,14566.0,FNBRMB,2020-11-30T11:05:02.000Z,,9951466.0
2354.0,Chrome_Some(87),channel_B,77.0,2020-11-28,0.0,41.13.11.90,Vodacom,-26.3811,2020-11-28T10:10:55.000Z,27.8376,,,1371.0,B,Windows_Some(10),F,ZA_GP,0,35.0,FNBRMB,2020-11-28T10:22:51.000Z,,840502.0
181.7,Chrome_Some(77),channel_B,33.0,2021-08-23,0.0,3.250.74.196,Amazoncom,53.3382,2021-08-23T11:52:53.000Z,-6.2591,2021-08-21T11:28:19.000Z,2021-08-21T11:43:35.000Z,1046.0,O,Windows_Some(10),A,outside_ZA,0,249441.0,ABSABank,2021-08-23T11:53:26.000Z,,9829971.0
1000.0,Chrome_Some(88),channel_B,0.0,2021-02-26,0.0,154.0.14.78,Coolideas,-26.3811,2021-02-26T13:03:26.000Z,27.8376,2020-08-28T12:31:47.000Z,2021-02-09T10:57:35.000Z,1044.0,B,Windows_Some(10),A,ZA_GP,0,215.0,ABSABank,2021-02-26T13:05:24.000Z,,13172108.0
100.0,Chrome_Some(77),channel_B,31.0,2021-07-03,0.0,54.171.170.128,Amazoncom,53.3382,2021-07-03T16:26:21.000Z,-6.2591,2020-12-06T21:20:23.000Z,2021-06-27T12:13:28.000Z,177.0,O,Windows_Some(10),A,outside_ZA,0,563055.0,StandardBank,2021-07-03T16:26:57.000Z,,8760645.0
2700.0,Chrome_Some(90),channel_B,83.0,2021-05-03,0.0,105.4.5.77,CellC,-26.3811,2021-05-03T07:08:21.000Z,27.8376,2020-10-30T15:47:41.000Z,2021-04-01T08:18:53.000Z,1407.0,B,Windows_Some(10),A,ZA_GP,0,270.0,ABSABank,2021-05-03T07:11:27.000Z,,6909397.0
690.0,Chrome_Some(87),channel_B,0.0,2021-03-30,0.0,41.246.128.187,TelkomInternet,-33.9672,2021-03-30T14:39:41.000Z,25.5785,2020-10-29T11:12:57.000Z,2021-03-01T09:26:10.000Z,1129.0,B,Linux_None,A,ZA_EC,1,20.0,StandardBank,2021-03-30T14:42:49.000Z,,8407341.0
20.0,,channel_B,25.0,2021-10-24,0.0,,,,,,2021-05-17T09:45:31.000Z,2021-10-18T06:27:11.000Z,374.0,O,,F,,0,1127235.0,FNBRMB,2021-10-24T18:06:14.000Z,,14811406.0
10000.0,Firefox_Some(52),channel_B,49.0,2019-08-03,0.0,10.114.6.150,unknown,unknown,2019-08-03T08:21:19.000Z,unknown,,,349.0,B,Linux_None,A,outside_ZA,0,0.0,CapitecBank,2019-08-03T08:29:49.000Z,,524014.0
3500.0,,channel_B,0.0,2020-05-30,0.0,,,,,,2019-12-20T13:05:34.000Z,2020-05-28T12:52:38.000Z,99.0,B,,F,,0,37.0,FNBRMB,2020-05-30T12:25:39.000Z,,24075447.0
50.0,Chrome_Some(77),channel_B,26.0,2021-07-29,0.0,3.250.197.157,Amazoncom,53.3382,2021-07-29T14:10:01.000Z,-6.2591,2021-04-22T10:06:03.000Z,2021-07-27T09:57:28.000Z,652.0,O,Windows_Some(10),F,outside_ZA,0,96033.0,FNBRMB,2021-07-29T14:10:52.000Z,,6621303.0
723.46,IE_Some(11),channel_B,56.0,2021-07-02,0.0,45.222.15.113,Rocketnet,-26.3811,2021-07-02T08:41:17.000Z,27.8376,,,1272.0,O,Windows_Some(10),F,ZA_GP,0,0.0,FNBRMB,2021-07-02T08:45:12.000Z,,14103387.0
4360.0,Chrome_Some(70),channel_B,45.0,2018-12-06,0.0,41.246.27.206,TelkomInternet,-29.6177,2018-12-06T12:23:33.000Z,30.3835,2018-06-01T19:22:47.000Z,2018-06-01T19:22:47.000Z,606.0,B,Windows_Some(10),A,ZA_KZN,0,989.0,NedbankLimited,2018-12-06T12:34:06.000Z,,6012964.0
5600.0,Chrome_Some(66),channel_B,46.0,2019-01-09,0.0,102.149.185.6,AirtelZambia,-15.4183,2019-01-09T07:59:21.000Z,28.287,2018-06-25T12:59:29.000Z,2018-12-04T18:53:06.000Z,835.0,B,Windows_Some(10),A,outside_ZA,0,27.0,CapitecBank,2019-01-09T08:13:55.000Z,,17153854.0
2676.92,Chrome_Some(88),channel_B,0.0,2021-02-25,0.0,41.13.114.228,Vodacom,-25.7599,2021-02-25T08:52:52.000Z,28.2604,2020-09-17T12:41:29.000Z,2021-02-18T20:50:49.000Z,770.0,B,Windows_Some(10),F,ZA_GP,0,12.0,FNBRMB,2021-02-25T09:48:50.000Z,,19413705.0
32947.5,Edge_Some(18),channel_B,36.0,2019-10-31,0.0,41.151.228.214,TelkomInternet,-29.0,2019-10-31T13:38:23.000Z,24.0,,,580.0,O,Windows_Some(10),A,ZA_null,0,1096.0,ABSABank,2019-10-31T13:45:40.000Z,,12035629.0
362.0,Chrome_Some(70),channel_B,0.0,2018-12-14,0.0,197.245.64.208,VoxTelecom,-26.3811,2018-12-14T09:20:29.000Z,27.8376,2018-05-21T15:13:05.000Z,2018-11-23T06:22:48.000Z,661.0,B,Windows_Some(10),F,ZA_GP,0,19.0,FNBRMB,2018-12-14T09:23:01.000Z,,13172108.0
3200.0,Edge_Some(92),channel_B,0.0,2021-09-02,0.0,154.117.171.194,BITCO,-25.7599,2021-09-02T05:54:55.000Z,28.2604,2021-08-12T04:51:01.000Z,2021-08-12T04:51:01.000Z,1254.0,O,Windows_Some(10),F,ZA_GP,0,32.0,FNBRMB,2021-09-02T05:56:54.000Z,,25199556.0
50.0,Chrome_Some(77),channel_B,29.0,2021-04-12,0.0,99.81.96.137,Amazoncom,53.3382,2021-04-11T22:10:28.000Z,-6.2591,,,657.0,O,Windows_Some(10),F,outside_ZA,0,90457.0,FNBRMB,2021-04-11T22:10:57.000Z,,9130005.0
100.0,Edge_Some(18),channel_B,76.0,2020-01-26,0.0,105.184.176.19,TelkomInternet,-25.8775,2020-01-26T20:59:58.000Z,28.168,2019-08-06T20:40:14.000Z,2019-12-26T21:42:24.000Z,1114.0,B,Windows_Some(10),R,ZA_GP,0,43335.0,Undefined,2020-01-26T21:06:34.000Z,,1056987.0
4000.0,Chrome_Some(65),channel_B,58.0,2018-03-27,0.0,105.229.158.123,TelkomInternet,-25.7599,2018-03-27T11:06:11.000Z,28.2604,2017-08-28T15:13:16.000Z,2018-02-28T18:06:28.000Z,1237.0,B,Windows_Some(10),A,ZA_GP,0,20.0,NedbankLimited,2018-03-27T11:08:37.000Z,,4847683.0
200.0,Chrome_Some(63),channel_B,62.0,2018-01-23,0.0,197.184.120.1,rain,-29.0,2018-01-23T10:39:57.000Z,24.0,2017-06-25T18:18:27.000Z,2017-12-22T06:50:25.000Z,1034.0,B,Windows_Some(10),F,ZA_null,0,30180.0,FNBRMB,2018-01-23T10:41:14.000Z,,201826.0
380.0,Firefox_Some(59),channel_B,71.0,2018-04-05,0.0,105.0.3.172,CellC,-26.3811,2018-04-05T09:05:45.000Z,27.8376,2017-10-05T11:11:40.000Z,2018-03-02T13:10:31.000Z,174.0,B,Windows_Some(7),R,ZA_GP,0,376865.0,Undefined,2018-04-05T09:14:54.000Z,,5052734.0
1342.46,Chrome_Some(70),channel_B,56.0,2018-12-10,0.0,105.226.238.84,TelkomInternet,-33.9672,2018-12-10T07:34:04.000Z,25.5785,2018-05-28T08:31:42.000Z,2018-11-01T07:02:45.000Z,28.0,O,Windows_Some(10),R,ZA_EC,0,205629.0,,2018-12-10T07:36:28.000Z,,646284.0
2000.0,,channel_B,35.0,2021-10-25,0.0,,,,,,2021-03-25T11:34:41.000Z,2021-09-28T07:29:11.000Z,558.0,O,,F,,0,21.0,FNBRMB,2021-10-25T12:33:18.000Z,,355030.0
660.0,IE_Some(11),channel_B,80.0,2019-08-14,0.0,105.226.157.35,TelkomInternet,-33.9672,2019-08-14T14:00:38.000Z,25.5785,2019-03-05T09:05:31.000Z,2019-03-05T09:05:31.000Z,561.0,B,Windows_Some(10),A,ZA_EC,0,7.0,StandardBank,2019-08-14T14:09:21.000Z,,233847.0
460.0,Edge_Some(88),channel_B,61.0,2021-03-07,0.0,197.229.145.181,TelkomInternet,-26.3811,2021-03-07T04:15:29.000Z,27.8376,2020-11-03T04:36:29.000Z,2021-02-06T03:37:48.000Z,977.0,B,Windows_Some(10),R,ZA_GP,0,598506.0,Undefined,2021-03-07T04:16:17.000Z,,6751511.0
15500.0,Edge_Some(92),channel_B,55.0,2021-07-31,0.0,41.114.46.210,MTNBusinessSolutions,-25.7599,2021-07-31T14:29:49.000Z,28.2604,,,472.0,O,Windows_Some(10),F,ZA_GP,0,2.0,FNBRMB,2021-07-31T14:31:52.000Z,,4662416.0
1000.0,Firefox_Some(92),channel_B,55.0,2021-09-23,0.0,105.255.154.214,VodacomBusiness,-23.85,2021-09-23T17:20:48.000Z,29.38,2021-05-27T14:05:44.000Z,2021-09-17T14:13:55.000Z,607.0,O,Windows_Some(10),A,ZA_LP,0,22.0,CapitecBank,2021-09-23T17:22:07.000Z,,4662416.0
3000.0,IE_Some(11),channel_B,65.0,2019-07-19,0.0,168.142.192.63,InternetSolutions,-26.3811,2019-07-19T07:10:40.000Z,27.8376,2018-12-19T08:10:11.000Z,2019-03-29T06:39:32.000Z,146.0,O,Windows_Some(10),A,ZA_GP,0,112.0,StandardBank,2019-07-19T07:14:26.000Z,,420861.0
200.0,Chrome_Some(73),channel_B,59.0,2019-04-29,0.0,165.73.62.236,AFRIHOSTFIBRE,-26.3811,2019-04-29T18:58:09.000Z,27.8376,2018-10-26T07:32:50.000Z,2019-04-03T18:37:22.000Z,1291.0,B,Mac_OS_X_Some(10),R,ZA_GP,0,90165.0,StandardBank,2019-04-29T19:09:31.000Z,,739575.0
100.0,Chrome_Some(37),channel_B,0.0,2021-01-23,0.0,52.51.190.101,Amazoncom,53.3382,2021-01-23T10:52:27.000Z,-6.2591,2020-11-29T20:06:05.000Z,2021-01-21T17:43:05.000Z,298.0,O,Windows_Some(7),A,outside_ZA,0,69584.0,NedbankLimited,2021-01-23T10:52:58.000Z,,4932372.0
5000.0,Chrome_Some(89),channel_B,48.0,2021-04-13,0.0,197.101.31.193,InternetSolutions,-26.3811,2021-04-13T08:10:33.000Z,27.8376,2020-10-10T06:46:42.000Z,2021-03-17T07:23:46.000Z,698.0,B,Mac_OS_X_Some(11),F,ZA_GP,0,37.0,FNBRMB,2021-04-13T08:11:38.000Z,,422455.0
872.33,Edge_Some(17),channel_B,84.0,2019-05-07,0.0,41.13.120.43,Vodacom,-25.7599,2019-05-07T06:24:53.000Z,28.2604,2019-04-04T12:50:54.000Z,2019-04-04T12:50:54.000Z,124.0,B,Windows_Some(10),R,ZA_GP,0,11743.0,Undefined,2019-05-07T06:26:04.000Z,,2158126.0
1500.0,Edge_Some(89),channel_B,0.0,2021-04-15,0.0,154.117.171.194,BITCO,-25.7599,2021-04-15T08:57:35.000Z,28.2604,2020-09-16T08:21:17.000Z,2021-04-13T08:18:52.000Z,928.0,O,Windows_Some(10),F,ZA_GP,0,295.0,FNBRMB,2021-04-15T09:03:28.000Z,,25199556.0
460.0,Chrome_Some(85),channel_B,0.0,2020-10-05,0.0,102.141.92.245,Letabanetworks,-23.95,2020-10-05T19:46:54.000Z,31.1167,2020-03-16T19:03:39.000Z,2020-03-16T19:09:42.000Z,1012.0,B,Windows_Some(10),F,ZA_LP,0,409.0,FNBRMB,2020-10-05T19:52:52.000Z,,11754906.0
250.0,,channel_B,38.0,2020-04-30,0.0,,,,,,2020-04-23T12:05:34.000Z,2020-04-28T07:33:54.000Z,398.0,O,,A,,0,1155.0,StandardBank,2020-04-30T16:30:38.000Z,,4498673.0
3344.0,Chrome_Some(90),channel_B,61.0,2021-05-05,0.0,105.226.26.237,TelkomInternet,-25.7599,2021-05-05T07:41:29.000Z,28.2604,2020-10-07T13:28:57.000Z,2021-04-08T09:46:45.000Z,515.0,B,Windows_Some(10),R,ZA_GP,0,159095.0,Undefined,2021-05-05T07:44:35.000Z,,5072702.0
5.0,HeadlessChrome_Some(66),channel_B,36.0,2019-12-02,0.0,34.252.239.0,Amazoncom,53.3382,2019-12-02T16:46:11.000Z,-6.2591,2019-05-10T17:22:51.000Z,2019-12-01T16:51:28.000Z,1383.0,O,Windows_Some(10),F,outside_ZA,0,356640.0,FNBRMB,2019-12-02T16:47:03.000Z,,6398840.0
137.0,IE_Some(11),channel_B,61.0,2020-11-20,0.0,41.157.53.58,CellC,-26.0994,2020-11-20T08:39:50.000Z,27.9816,2020-08-31T09:03:00.000Z,2020-11-12T15:28:04.000Z,1037.0,O,Windows_Some(10),F,ZA_GP,0,86.0,FNBRMB,2020-11-20T08:41:17.000Z,,9765680.0
300.0,IE_Some(11),channel_B,77.0,2019-09-15,0.0,41.13.72.136,Vodacom,-25.7599,2019-09-15T08:48:26.000Z,28.2604,2019-03-16T15:37:05.000Z,2019-08-19T15:28:52.000Z,364.0,B,Windows_Some(10),A,ZA_GP,0,3672.0,ABSABank,2019-09-15T08:54:04.000Z,,719389.0
316.44,Edge_Some(18),channel_B,63.0,2019-09-01,0.0,41.13.134.13,Vodacom,-29.9056,2019-09-01T08:24:28.000Z,30.9405,,,723.0,O,Windows_Some(10),A,ZA_KZN,0,903.0,ABSABank,2019-09-01T08:36:03.000Z,,3231320.0
70000.0,IE_Some(11),channel_B,64.0,2019-08-05,0.0,10.67.54.230,unknown,unknown,2019-08-05T09:39:38.000Z,unknown,2019-01-07T10:51:57.000Z,2019-08-03T09:49:01.000Z,299.0,B,Windows_Some(10),F,outside_ZA,0,56.0,FNBRMB,2019-08-05T09:40:59.000Z,,1804657.0
17028.0,Chrome_Some(71),channel_B,79.0,2019-02-11,0.0,105.184.102.81,TelkomInternet,-23.85,2019-02-11T05:38:55.000Z,29.38,,,469.0,B,Windows_Some(10),F,ZA_LP,0,337.0,FNBRMB,2019-02-11T05:43:49.000Z,,804611.0
21999.0,,channel_B,78.0,2021-10-24,1.0,,,,,,,,1374.0,O,,F,,0,116438.0,FNBRMB,2021-10-24T14:22:54.000Z,,2600863.0
600.0,Chrome_Some(86),channel_B,47.0,2020-11-02,0.0,102.33.57.2,MetrofibreNetworx,-26.3811,2020-11-02T07:24:35.000Z,27.8376,2020-10-08T06:35:19.000Z,2020-10-08T06:35:19.000Z,1246.0,B,Windows_Some(10),A,ZA_GP,0,64.0,ABSABank,2020-11-02T07:32:46.000Z,,6495209.0
3000.0,Chrome_Some(94),channel_B,65.0,2021-09-29,0.0,41.13.68.16,Vodacom,-25.7599,2021-09-29T10:20:59.000Z,28.2604,2021-03-26T05:23:04.000Z,2021-09-23T16:04:44.000Z,1340.0,B,Windows_Some(10),A,ZA_GP,0,12.0,StandardBank,2021-09-29T10:22:20.000Z,,11262635.0
400.0,Chrome_Some(49),channel_B,51.0,2021-01-26,0.0,105.225.148.97,TelkomInternet,-26.3811,2021-01-26T17:01:41.000Z,27.8376,2020-08-20T18:43:48.000Z,2021-01-06T10:42:52.000Z,886.0,O,Mac_OS_X_Some(10),F,ZA_GP,0,212.0,FNBRMB,2021-01-26T17:02:46.000Z,,220115.0
600.0,IE_Some(11),channel_B,72.0,2018-11-23,0.0,41.50.88.57,CellC,-34.0486,2018-11-23T12:23:37.000Z,18.4811,2018-04-23T06:33:10.000Z,2018-10-23T08:03:47.000Z,48.0,B,Windows_Some(10),R,ZA_WC,0,321213.0,StandardBank,2018-11-23T12:24:48.000Z,,4778819.0
2829.31,Firefox_Some(88),channel_B,80.0,2021-05-12,0.0,102.32.135.150,MetrofibreNetworx,-25.7599,2021-05-12T07:57:17.000Z,28.2604,,,18.0,B,Windows_Some(10),A,ZA_GP,0,67.0,StandardBank,2021-05-12T08:00:18.000Z,,6138749.0
624000.0,,channel_B,0.0,2021-10-30,0.0,,,,,,2021-04-01T06:36:02.000Z,2021-10-29T21:23:53.000Z,489.0,O,,F,,0,2304.0,FNBRMB,2021-10-30T08:08:09.000Z,,25199556.0
100.0,Chrome_Some(77),channel_B,31.0,2021-06-26,0.0,34.254.19.48,Amazoncom,53.3382,2021-06-26T16:25:34.000Z,-6.2591,2020-11-25T23:15:17.000Z,2021-06-25T20:49:54.000Z,134.0,O,Windows_Some(10),A,outside_ZA,0,559472.0,StandardBank,2021-06-26T16:26:14.000Z,,8760645.0
20.0,Chrome_Some(77),channel_B,37.0,2021-08-15,0.0,34.242.114.108,Amazoncom,53.3382,2021-08-15T16:36:06.000Z,-6.2591,2021-03-02T17:46:34.000Z,2021-08-14T21:59:39.000Z,759.0,O,Windows_Some(10),F,outside_ZA,0,960293.0,FNBRMB,2021-08-15T16:36:39.000Z,,8776804.0
3200.0,,channel_B,74.0,2020-08-29,1.0,,,,,,,,1117.0,B,,F,,0,0.0,FNBRMB,2020-08-29T11:54:37.000Z,,838055.0
9000.0,IE_Some(11),channel_B,0.0,2020-11-27,0.0,154.117.171.194,BITCO,-25.7599,2020-11-26T22:09:54.000Z,28.2604,2020-06-19T17:10:03.000Z,2020-11-19T20:23:33.000Z,772.0,O,Windows_Some(10),F,ZA_GP,0,87.0,FNBRMB,2020-11-26T22:12:52.000Z,,25199556.0
869.0,Chrome_Some(70),channel_B,65.0,2019-09-30,0.0,105.225.17.108,TelkomInternet,-33.0354,2019-09-30T20:14:31.000Z,27.9159,2019-03-25T16:45:34.000Z,2019-08-27T12:22:45.000Z,926.0,B,Windows_Some(10),A,ZA_EC,0,32.0,StandardBank,2019-09-30T20:15:26.000Z,,99173.0
3000.0,Edge_Some(12),channel_B,63.0,2020-03-20,1.0,41.115.6.62,MTNBusinessSolutions,-29.8556,2020-03-20T11:02:02.000Z,31.0449,,,631.0,B,Windows_Some(10),F,ZA_KZN,0,0.0,FNBRMB,2020-03-20T11:22:31.000Z,,2009341.0
1200.0,Edge_Some(84),channel_B,84.0,2020-07-23,0.0,160.19.114.130,Interworks,-33.7338,2020-07-23T09:20:36.000Z,18.9716,,,593.0,B,Windows_Some(10),F,ZA_WC,0,9.0,FNBRMB,2020-07-23T09:21:53.000Z,,2501031.0
2020.0,Chrome_Some(86),channel_B,68.0,2020-11-27,0.0,41.78.223.84,Breebandcoza,-29.1252,2020-11-27T08:35:08.000Z,26.163,2020-04-29T08:21:06.000Z,2020-11-26T12:42:33.000Z,874.0,B,Windows_Some(10),F,ZA_FS,0,30.0,FNBRMB,2020-11-27T08:38:34.000Z,,3194674.0
150.0,,channel_B,27.0,2020-02-14,0.0,,,,,,2019-07-29T06:37:37.000Z,2020-02-13T15:17:56.000Z,251.0,O,,A,,0,136360.0,,2020-02-14T04:28:11.000Z,,10660790.0
11000.0,,channel_B,0.0,2020-06-01,0.0,,,,,,2019-11-28T08:20:54.000Z,2020-04-30T14:21:56.000Z,266.0,O,,A,,0,7.0,,2020-06-01T00:04:26.000Z,,17294528.0
465.46,Edge_Some(17),channel_B,65.0,2019-11-02,0.0,105.186.216.155,TelkomInternet,-26.3811,2019-11-02T17:04:52.000Z,27.8376,2019-04-19T16:47:40.000Z,2019-10-06T09:28:45.000Z,1082.0,B,Windows_Some(10),R,ZA_GP,0,9883.0,NedbankLimited,2019-11-02T17:06:02.000Z,,3979604.0
5000.0,Edge_Some(87),channel_B,45.0,2021-04-01,0.0,105.224.160.78,TelkomInternet,-26.8145,2021-04-01T20:49:03.000Z,27.8153,2020-09-19T13:46:27.000Z,2021-03-14T13:24:05.000Z,248.0,B,Windows_Some(10),F,ZA_FS,0,71.0,FNBRMB,2021-04-01T20:52:08.000Z,,1480812.0
2971.4,,channel_B,0.0,2020-01-17,0.0,,,,,,,,193.0,B,,A,,0,335.0,,2020-01-17T06:27:13.000Z,,5440690.0
70.0,Chrome_Some(77),channel_B,33.0,2020-09-14,0.0,52.214.42.24,Amazoncom,53.3382,2020-09-14T19:18:15.000Z,-6.2591,2020-02-23T11:27:28.000Z,2020-09-13T17:39:19.000Z,426.0,O,Windows_Some(10),F,outside_ZA,0,137954.0,FNBRMB,2020-09-14T19:19:06.000Z,,8146663.0
